ID,Comment
ham,그냥 씨우자 북한아 어차피 너쫄았잖아
ham,유럽을 침공하는 아시아의 군대 ㄷㄷ
ham,AI 떄문에 이제 인간 수명은 최소 150살까지는 갈꺼라 던데...
ham,진격의 거인 벽 안과 벽 밖의 세계 같다..
ham,나라면 한국과 친부모 혐오했을듯
ham,일본 젊은 분들을 받아들이자!!!
ham,대만이 독립을 원하고 중국은 하나의 중국을 주장하는 이유랑 똑같다고 보면 된다.    북한이  잡아 먹힐거 같으니깐  두개국가 주장하며  독립하겠다는건데  우리는 절대 개소리 못하게  하나의 한국 하나의 한반도를 주장해야 된다.
ham,난 좋은 거 같음. 특히 한국처럼 저출산인 나라에서는 더 활발하게 이루어져야 한다고 생각함. 그리고 꼭 달리기가 아니더라도 간단한 생활 스포츠에서도 저런 현상이 더 번질 거 같음.
ham,먹어서 응원하는데 문제라도?
ham,맥도날드 이야기좀 해주세요!
ham,백인들이 오기전에도 우수한 식인문화가 있었는데 유럽놈들이 그것을 말살시킴
ham,횽 저게.. 프로그래밍으로만 계속 진화될거야. 엄청난거라구
ham,히가시노 게이고는 노벨상 못받을듯. 그걸 다 읽으라고?
ham,오래전부터 한 얘기지만 둘 중 하나가 완전히 사라져야 끝남
ham,우리도 돈 받고 아기를 팔았지
ham,스타쉽 발사 성공은 코악물고 안올리네?
ham,연구의 주체가 AI이든 사람이든 간에 저 도구를 만들어내어 학문 발전에 혁명을 일으켰다는 사실은 변함이 없으니 노벨상을 수상할 만하다고 생각합니다
ham,악인이지 영웅은 아니죠 자기 사리사욕을 위해 노력한 사람인데
ham,싸인하고 안찍으면?
ham,영향력이 강한 유투버.. 국외 이슈엔 초고속 렉카.. 국내 이슈엔 입꾹닫!!!
ham,UN 사무총장은 친러시아던데?
ham,하마스는 다 안죽었으니까
ham,참 같은 민족이구나 싶은게 댓글창이랑 채팅창 반응이 딱 월남전 파병할때 북한반응하고 똑같네...
ham,그래서 지금포를 쏘네마네 하는구나.
ham,로켓 다시 돌아오는거 보니 믿고있으면 될꺼같음.
ham,국제법이란걸 지켜본적이 없는애들이 그러니 더 어이상실
ham,악성안티네 ㅋㅋㅋ
ham,어차피 쟤네들 당기면 끝장임
ham,일본은 홉수 한다고 해도 민간기업이라서... 애너지은..
ham,요즘 사람들이 책을 안 읽는다곤 하지만 그래도 많이 읽는 사람들은 여전히 많이 읽긴 해요
ham,또 인생패배자들 댓글에서 자기연민 두지게 하고있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,연애 좀 해라 좀
ham,우리애는 안물어요.... 안심하세요
ham,국적 기준으로 보면 그냥 심플함
ham,제발 외국 국적을 가진 사람이 뭐좀 했다고 한국인이 한것 처럼 말하지 마라... 그럼 스티붕유도 한국인인가?  오바마는 케냐인이야??  진짜 중국스럽다...
ham,전단으로 북한군쪽에 탈영해서 항복하면 살려준다 하면 야무지게 도망칠 것 같은데..
ham,콜롬버스 미국인 위인 아님 미국이 성장한 이유? 황금같은 땅에 각국에서 자의로 타의로 들어온 다국적 인종들이 합쳐서 일한 덕임 우리나라같은 단일민족이라면 모를까 미국같은 짬뽕 국가에서는 다양성은 피할 수 없는 문제이긴함
ham,좀 냅두자
ham,왜 자꾸 남의 나라 이야기를 하는데 우리가 보이냐 ㅠㅠㅋㅋㅋㅋ
ham,화장택시인가
ham,팔레인 자체가 솔직히 하마스 아닌가요 ??
ham,나중에 디트로이트 비컴 휴먼처럼 ai가 사람처럼 지능과 감정을 갖게 되면 인간-ai 간의 화합을 도모하는 ai 혹은 ai 단체가 노벨 평화상 받을지도? ㅋㅋㅋㅋ
ham,가자가 침략을 받았다고요?
ham,이스라엘도 고맙고 든든한 아군임. 테러리스트 해처리 완전박멸하자.
ham,요즘 일부 ㅈ같은 스팸 댓글러들 넘치는데 암만 주말이라지만 너무 방치하시는 거 아닌가요? 누가 봐도 매크로긴 하지만 너무 오랜시간 놔두시는 것 같습니다 하꼬 채널이면 그럴만도 하지만 어찌 슈카급 채널에 저런 저질 스팸 댓글이 장시간 방치되는지 의문이내요
ham,바이든봇 미친건가 진짜 저항없이 터졌네ㅋㅋㅋㅋㅋㅋㅋ
ham,러시아가 최근 핵규제 발표하면서 한미동맹을 무너트리려 하는중.. 북한은 그냥 러시아 따까리중임
ham,오늘도 유익한 영상 감사합니다
ham,머스크도 맛탱이갔네
ham,첨에 등장할때 악수한건 옵티머스 형태가 아니고  스페이스 엑스가 이번에 개발시험에 성공한 우주복을 착용한 모습의 데모였어요. 재대로 좀  아시고 하심이...
ham,늘있는 wwe
ham,세계최대 용역회사 사장임 김정은 직원수만 3천만명이 넘음
ham,사이버트럭이나 내놓고 딴거하자~
ham,애초에 계산기조차 안 쓰고 연구하는 사람은 없었으니까...
ham,AI의 올바른예 질병정복 응원한다.
ham,양양과 런닝크루ㅎㅎㅎ
ham,김재규 같은 인물 하나 북한에 태어나야한다. 아무도 죽고 싶지 않아하는게 팩트
ham,이 영상 바로 위에 화성인랄도지 뜨는게 진짜 개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋ
ham,요즘 음주운전 많이하는데 음주운전에 대해서도 다뤄주세요
ham,무서워
ham,일본놈들아  우리쌀 사가라
ham,콜롬버스의날 이름 바꾸면 D.C.도 이름 바꾸나
ham,저출산시대를 봤을때 좋은점도있을듯
ham,이악물고 우크라이나가 북한에 미사일을어쩌고 러시아 은혜가어쩌고 친북국가 우크라이나를 지원하는게 말이되냐면서 러시아빨던놈들 단체로 아가리 ㅋㅋㅋㅋ
ham,방..방곡령을 선포하라
ham,포르투칼이 아니고 포르투갈
ham,베이 사는 데 그렇게 신선하지는 않았습니다. 샌프란에는 이미 구글이 개발한 완전 자율주행 택시 Waymo 가 운행중에 있습니다. 사실 자율주행 레벨로만 본다명 구글의 기술력이 훨씬 앞서 있습니다.
ham,중부서 9년 살았는데 학교 다닐 동안 컬럼버스 데이 쉰적 한번도 없음.
ham,나라가 국민을 버려도 국민은 나라를 버리면 안된다. -이순신 장군
ham,일본 주택가격 저렴하지 않아요. 일본 주택과 비슷한 집은 우리나라에서 수요가 별로 없어요. 난방이나 단열이나 온돌이나 우리나라집이 훨씬 좋고 일본 주택 비슷한 거는 월세 50만원이면 구함.
ham,외침 두려워서 길 끊고 쇄국하던 조선이 하던 짓 그대로 하는 거죠.
ham,인질들이 풀려나지 않았고 로켓포탄과 자살 테러가 일어나고 있는데 하마스가 다 죽었다니?
ham,뒤에 쟤들 원조해준 놈들이 있잖아. 걔들이 뒷조종하고있던 놈들인데... 한낱 테러리스트놈들이 그정도까지 한 이유가 있는법이지.
ham,관심없슴
ham,근데 추석에 일본 가보면 여전히 우리나라 보다 싸다 ㅠ사과등 과일이 우리나라 보다 훨씬 싸다 ㅠ 편의점 먹거리가 한국보다 훨씬 질이 좋고 내용물이 풍성함 ㅠ
ham,성공하면 피 한 방울만 섞여도 한국인
ham,뭐 테슬라에 졸라게 물렸나....왜이리 깐죽여
ham,AI가 인간이 놓쳤던 부분들을 잘 발견해 주겠지
ham,딥마인드가 노벨상 받는게 특별한 이유중 하나는 보통 노벨상 받는데 20년이상 걸리는데 알파폴드 개발후 몇면만에 수상을 했다는게 특이점임
ham,일제시대 우리쌀을 일본이 사갔다던데 지금도 그러면 되겄네. 그때와 마찬가지로 100분의1 가격으로
ham,왜 AI를 하나의 인격체처럼 말하는거지? 그냥 사람이 모델링한 통계 모델의 하나일 뿐임 그게 혁명일 뿐
ham,진짜 미국은 너무 대단한 것 같다. AI 노벨상 정말 멋지다.
ham,히익! 괴.. 괴물!! 날 좀 내버려둬!!
ham,혹시 엔진 룸에 사람이....
ham,유사과학 아닙니다 러너스하이로 진짜 도파민이 분비가 되어 서로를 이쁘게 보이는 효과가 있습니다. 아마도 그럴겁니다 ㅎㅎㅎㅎ
ham,인류가 받은 마지막 노벨문학상이 될 수도 있겠네
ham,머스크가 2019년도에도 2020년에 로보택시 출시한다고 하고 아직도 안나옴
ham,이스라엘은 중동의 암
ham,팩트는 식량안보가 건강해진다는 거임
ham,그냥 하나 더 만들면 안되나? 콜럼버스의 날 다음날 원주민의 날 만들면 되지. 공휴일 하나 더 늘어나는걸 싫어하는 국민들 누가 있을까?
ham,지금은 마트에 쌀 널림. 정보가 늦군요
ham,끊임없이 주가 올리려고 쇼하는 머스크
ham,ㄹㅇ 숏플댄스 땡기니까 쭈욱폭락ㅋㅋㅋㅋㅋㅋㅋ
ham,대량살상무기 찻아야지... 뭐 없으면 말고
ham,저에게는 시상자의 의도가 제대로 전달되는 것이  중요한거거덩요.
ham,노벨 평화상은 스카이넷이 받겠지
ham,어이가 없네 AI검색해서 그걸로 논문 제출하면 내 업적이냐
ham,국가 권력급 히키코모리가 된다 이 말이야?
ham,버릴땐 언제고 한국계라고 묻어가려는거 보면 겁나 역겨움
ham,C3po를 만들었네
ham,지들이 무인기 날린건 기억못함 ㅋ
ham,우리나라도 젊은이들이 자리잡고 미래를 그릴수 있게 저렇게 해야한다..난 40대 중반이라..해당사항 없지만 노인과 일부 부자만을 위한 나라는 미래가 없다...
ham,특이점이 오고 있군
ham,아니 이때 빈집 털이 해야 되는거 아니야??!!
ham,콜럼버스는 스페인탐험가 피사로같은 인물.
ham,화이트컬러는 소수만 살아남고 다 블루컬러 되겠내 ㅋㅋㅋㅋ
ham,콜럼버스의 날을 기념하는 백인 이민자의 나라에서 미국에 사는 다른인종에게 어느나라에서 왔냐며 본인나라로 돌아가라 라고 인종차별을 쉽게 말하는 인지 부조화.
ham,빤스 런~해 ㅋㅋㅋㅋ
ham,하마스 힘내서 인질 다죽이자
ham,한국쌀은 맛이 없음 ㅋㅋ
ham,슈카형 트럼프 싫어해? ㅋㅋㅋ
ham,일롱이 이번에 발표전에 우버 풀매수 들어갔을듯 ㅋㅋㅋ 얌생이 고급정보를 스스로 만드는 자 ㅋ
ham,중고등학생 필독도서 추가요
ham,로케트 로케트
ham,가자전쟁도 팔레스타인이 이스라엘 쳐서 그런 건데??
ham,끔찍한 참변은 뭘 말하는걸까
ham,버린한국부모보다입양된 부보모 나라도 그닦 나쁘지않으면 당연한현상이다. 프랑스라면 피와 뼈 중요치않다. 그녀는 한국인이 아니다.
ham,저럴꺼면 버스타지 바본가
ham,신동미 생각나네.
ham,젊은 직장인들 건전하게 이성을 만날수 있는 장소가 없는건 사실..딱히 취미가 있어서 동호회드는거 말고 또 동호회도 돈 많이 들지 않나?  그래서 데이팅앱이 인기있는 이유일듯..결정사처럼 엄청 비싸거나 계급 놔누지도 않고..대화해보고 맘맞으면 서로 동의하에 만나는거니.. 러닝크루도 러닝좋아하는 사람들끼리 만나서 운동도하고 연애도 하면 좋지..다만 유부들이나 애인있는 사람들은 좀 빠져줘야지 ㅋㅋㅋ 싱글들끼리 하는게 낫다고 봄..
ham,얼마전에 테슬라에서 불났는데 운전자가 탈출 못해서 사망한거 보고 테슬라는 절대 사지 말아야겠다 고 생각함
ham,미국도 남녀갈등 존나 심한걸로 알고 잇는데 이런 클럽 활동으로 어케든 만나는 유행이 생기는거 보면 한국 보단 훨 낫네 대한민국 ㅈ망이노 ㅋㅋㅋ
ham,고아도 다죽여야 끝나지
ham,앞으로 모든 노벨상은 AI에게로
ham,우리나라 사람이 아닌 동양계 프랑스인이라고 해라
ham,최근 북한군 러시아 파병과 함께 국경지대 부수는거 보면 저 무인기가 자작극일 확률이 엄청 높음 떨어진곳부터가 냄새남 국경 부수고 병력 비는거 예방하려는 수작
ham,제발 우리가 우크라이나에 파병가질않길 무기지원만해라
ham,가족들 인질잡고 보냈는데 탈영도 쉽지 않을듯
ham,여기 중국 댓글부대들 와서 한국 까내리는 거 달고 있음. 다른 채널들도 마찬가지임. 넷상에서 한국어 쓴다고 다 한국인이라 생각하면 안됨
ham,콜럼버스가 싫고 미안하면 유럽으로 돌아가면 되고 아님 그냥 조용히 살아 뭐 그런것 까지 따지고 있어 지금이랑 그 시대가 같나 무슨 모든 시대에 현대시대의 기준을 적용함 ㅋㅋㅋ
ham,김씨 왕조가 힘들때 정치인들이 본인들의 정치적 입지를 위해 국민들의 세금을 갖다 바친 업보가 이렇게 돌아오네...
ham,어깨에 올려놓고 쏘는 박격포는 지구에 없음
ham,핵맞고 사라질거 같은 중동짱깨국
ham,우리나라 버스전용도로에서만 움직이게  하면 가능하지 않나 ㄷ
ham,진짜 무식하게 세워진 국가다 ㅋㅋ
ham,미국에서는 10대 소녀가 남아를 입양 받아서 아이가 성인이 되었을때 결혼해버린 사연도 있음ㅋㅋ
ham,나라도 아닌것이 선택할 권리와 능력이 있나???
ham,불륜을 해서라도 애좀 낳아라
ham,세계대전 찬성
ham,테슬라 주가 빠지는 속도로 달려왔습니다
ham,일본사는데.. 5키로에 비싸봐야 2200엔에 사먹었는데 갑자기 3700엔정도로 훅 올랐어요..ㅠ
ham,아 이게 러시아가 우리 적국이 되버리는거군 젠장
ham,역사는 승자의 기록이다! 후대의 가치관으로 해석하기 나름이지만
ham,약간 남겨둬야 다음에 문제생겼을 때 외부로 원인을 돌리지
ham,문학상이랑 평화상까지 AI받는 날이 얼마 안남음 ㅋㅋㅋㅋ
ham,썸네일 한강 작가님 노벨문학상 으로해야 되는거아닌가요?
ham,로보캡으로 안 하고 왜 로보택시라 햇어
ham,결론적으로 아메리카 땅이 발전했다고 하더라도 콜롬버스 개인의 의도가 원주민들을 위해 그 땅을 개척한게 아니면 영웅으로 불릴 수는 없다고 생각함
ham,슈카형 이번에도 고마워요~~^^
ham,그래 탈북지원하지 말고.. 스스로 개혁일어나게 하는게 더 좋을 듯해..
ham,근데 아메리카 문명이 우수하진않았잖아 인신공양하고 애들심장바치던 새끼들이 뭔 우수한문명이야
ham,엄청 욕하다가 보수는 콜럼버스 옹호한다고 하니까 갑자기 콜럼버스 칭송하는 애들 소름돋네...ㅋㅋㅋㅋㅋㅋ 누가 보면 미국 백인인줄 알겠어 아주
ham,어차피 사람 손에서 나온 ai인데 그냥 좋게 잘 만들어서 사람이 잘 이용하는 쪽으로도 해석할 수 있을듯?
ham,쉬리에 민식이행님이 폭풍군단이라던데 실사는 초딩들이내 내가 이길듯
ham,5개월 전 영상보면 미국은 북한이 올해 안에 반드시! 도발할거라고 확신한다 그랬음. 이게 이런 식으로 나타나나봐요..  북러가 상호방위조약 맺었을때 이게 진짜 지켜지려나 했는데 진짜 이걸 하네요..
ham,절대 통일은 안된다
ham,솔직히 말하면 콜럼버스는 진짜 운 하나는 더럽게 좋아서 세계 최고의 항해사가 된 거임.원래 콜럼버스는 진짜 엉터리 항해사였음. 실제로 콜럼버스는 지구의 둘레를 계산 못했고 만약 신대륙이 없었다면 콜럼버스는 그대로 태평양에서 객사했음
ham,역대 또스크 관련 영상중에 댓글 민심이 가장 좋은듯
ham,히틀러 후계자가 이스라엘이라는 게..참....
ham,콜럼버스가 나쁜 놈이었던건 사실이지 않나?
ham,오히려 노벨상이 변화해야할 시기. 노벨상이 권위를 잃지 않으려면 인공지능 시대에 맞는 기준을 갖춰가야 할 것임. 모든 분야에서 ai가 당연해질테니까
ham,이토 히로부미는 인프라와 산업화를 가져온 위인인가? 한반도를 수탈한 악인인가? ... 라는 댓글은 ㄴㄴㄴ
ham,단백질 예측을 저리 잘하는데 날씨에도 빨리 AI 도입되었으면
ham,정은이 멘헤라같누... ㅉ목따이는게  무서워서 국경봉쇠 ㅋㅋㅋㅋㅋ
ham,새로운 발상 이네 동방의 서방칭공
ham,못먹고 등치도 작은데 거길 가서 ㅡㅡ 무슨 개죽음을 당하게 하려고
ham,아직도 일제치하면 이토히호부미의날도 있었겠지~
ham,그래도 일본애들은 울나라 못옴. 우리나라 회사 다니면 일년못버티고 퇴사각.. 그리고 일본은 정년보장됨
ham,못난 나라들이 내세울게 없으면 앞에다 지들 나라 가저다 붙인다는데...
ham,아프리카 노예 무역도 다시 하자고 그러면 콜럼버스 기념하는거 인정ㅋㅋ
ham,그게뭐 어때요. 그렇게 만나는거지
ham,소프트웨어 쪽 중 사업쪽으로 가면 그래도 소비자의 니즈의 영역이니까 덜 위험하지 않을까하ㅡㄹ
ham,진짜 상상이 현실이 되네요.. 일론 머스크 멋있다!
ham,진짜 깡패국가...
ham,그냥 한국계 프랑스인일뿐이지 식민지시대에이어 전쟁까지 해서 불러온 참극이기도 하지만
ham,남녀가 서로 데이트하겠다는게 부끄러운 일인가? ㅠ
ham,애초에 이스라엘이 즈그들 땅 버리고 나간걸 왜 이제와서 팔레스타인 억압하고 빼앗는거냐 ㅋㅋㅋㅋ
ham,관동대지진때처럼 몰아가기하나보네. 사재기해서 그래놓구선
ham,그런데 저 사람 나중에 장관 짤리고 줄 대려고 한국 와서 구걸
ham,과연 자율주행 택시를 탈수 있을까???
ham,사람 타죽는 문짝이나 먼저 개선해주지
ham,돈많은 개그맨 아저씨 머스크 ㅋ
ham,러 기술 줘바야 북 운영할 돈은 있고? ㅋㅋ 다이쥬 슨상 이게 말이야?? ㅋ
ham,이젠 더더욱 획기적인 약들이 많이 빠르게 나오겠네요.ㄷㄷㄷㄷ 제약쪽에서 특히 생물학적 제제들에서 약의 개념이 뒤집혀질수도 있겠닫ㄷㄷㄷㄷ
ham,웃기냐 씨발놈아. 죽는지 사는지도 모르는 멍청란 새끼.
ham,김정은은 그냥 북한 통째로 중국 러시아에 팔아먹을 수 있을까 궁리하는 거 같음.
ham,머잔아 암도 정복 하겠네요.. 우주여행도 가능하고 무섭지만 인간의 질적인 삶에 AI가 그 한 축을 담당하는게 현실화 되는 것 같습니다. 무섭기도하고 소름 돋네요.
ham,젊은 여자들만 이주 많이 받아주면 저출산 알아서 해결 될 듯
ham,로본 외형은 일본이랑 협업를 ㅋㅋ
ham,북한 수준에는 무인기 날리는건 민간 단체에서 불가능하다고 생각하는거겠지 ㅋㅋ 드론이라는 그 비싼걸 ㅋㅋ
ham,대황파고
ham,정은이 얼마 못가겠네...
ham,에휴 러시아랑 쓸데없이 왜 척을 져서
ham,아메리고 베스푸치의 날은 없나?
ham,항상 잘 보고 있어요
ham,우리나라의 미래가 포르투갈이네요
ham,던질거였으면 비교적 통제약한 지방부터 공략하지 뭐하러 평양에 대놓고 던져서 논란만듬ㅋㅋㅋㅋ
ham,대북전단금지법은 위헌 이후로 자제요청도 안하는 이유는 정치적으로 이용하기 위해서지. 과태료로 바꾸고 못하게 해야되는데 정작 간접지원하고 있을 듯.
ham,진짜 미개한 국민성..
ham,하는것도 없이 구경만 하는 주제에 실망은 야발
ham,직선거리로 아무리가까워도 100키로인데 ㅋㅋ
ham,80년대까지가 아니라 2000년대에도 해외로 입양간 아이들 많습니다
ham,고대는 초전도체있잖아
ham,우리도 상대진영으로 보내라 1만명 최전방서 싸우게해라
ham,미래의 하마스가 남았는데 왜 전쟁이 끝남? 미래 하마스까지 싹다 멸종을 시켜야 진정한 평화가 오는거지.
ham,이쯤되면 PT말아먹는것도 전통이네 테슬라는
ham,이념과 신념이 멸종되지 않는 이상 저기는 계속해서 테러범들이 넘처날꺼다
ham,쌀은 미국 쌀이 맛나지...
ham,에휴 나라 망했노
ham,정치인이 꼼수를부리면 국민이 피곤하구나
ham,겨울에도 스키장 안가고 계속 런닝 뛰면 인정한다ㅋㅋㅋㅋ
ham,스카이넷이 머지 않은거 같다
ham,인질을 안풀어주는데 무슨 소리임??
ham,한국도 내년부터 특정품종의 쌀은 국가에서 수매해주지 않습니다. 이유는 일본과 같습니다. 너무 수확량이 좋아서입니다. 즉 일본 따라하고 있습니다. 특정 질과 양이 좋은 품종은 쓰지 말라고 하고 있네요
ham,결국 마지막엔 내리막일수밖에없는게 결국 매력있는사람들 다 짝찾아가고 솔로만 도태된 솔로만 남을텐데 클럽마냥 찐따남자들만 득실득실되다가 사라질듯~
ham,한국은 청년 90% 감면인데요
ham,알상무 냄새 킁킁 좋아
ham,솔로대첩의 남녀비율은 자연의 이치네..ㅋㅋ 난자와 정자 만남의 순간ㅋㅋ
ham,해리스는 콜럼버스의날 신경쓰기전에 이스라엘이 팔레스타인 땅 뺏으면서 학살하는거나 멈춰
ham,탈북자 단체 얘네 잡아다 감옥에 보내야됨 얘네 목적이 북한에 있는 자기 가족들 다시 보려고 하는거라 전단지 계속 보내서 남한하고 북한 전쟁일으키거나 하는거도 불사하지 않는 놈들임
ham,페도충 동상은 없애는 게 맞지
ham,난 니 영상마다 비추랑 리폿 먹이는 중
ham,슈카햄 대구경북통합 출범했는데 장단점이 궁금한데 털어주실수있나요 지방최초 출범이라는데
ham,518을 특전사 특수작전 기념일로 지정 하자.
ham,실시간으로 올라가는 채팅들 수준 낮긴하네
ham,이정도면 사실상 독일의 히틀러가 유대인의 이런면을 본게아닐까 ㅋㅋㅋㅋ
ham,델라메인 빵빵 씨바새꺄 들을 수 있게 되겠네
ham,농업분야 정책 방향중에 내수only 적기생산 기조는 좀 바꿔야됨. 농사가 잘되도 국가가 매수해서 폐기하고 농사 안되면 보조금 태우고 핀셋 수입개방하고 악순환 몇년터을로 반복적으로 일어남. 농사 잘짓는 대농들이 더 손해보는 구조라 효율을 극대화될만한 케파로 확장을 안시키고 더 규모를 줄이는 추세. 소비측면에서 식문화도 변한 환경에 맞게 제철 많이 나는 과일이나 식품 소비하는 풍토로 가야됨 추석 대목에 알곡이 아닌 제품들 우수수 조기출하하고 소비자는 등돌리고 진짜 악순환
ham,이래도 러시아 처빠는 것들은 간첩이다
ham,300년 전의 신장 위구르..면화재배를 위한 원주민 노예화와 착취의 역사.
ham,일로니형 한국인의 꿈인데
ham,이제 ai 이용 잘 못하면 낙오자 되는 건가?
ham,나이키 풀매수
ham,즈그들 단군할아버지를 욕하네
ham,그냥 일본이랑 한국이랑 쌀 거래하면 되는 데 복잡하게 살고 있넹.
ham,팩트는 이미 전국민적 조롱의 대상이 됐기 때문에 또 한풀 꺾일 예정임.
ham,이영상은 진짜 2년뒤에 슈카형이 나중에 제가 언제 그랬습니까?? 제가요!!?? 라고 할거 같은데요
ham,국정원이 말하니 맞겠지 하는 그 단순한 지적 수준에 실망했다. 속 편한 양반이네. 부모님이 말하니 맞겠지.. 맞던교?
ham,한국은 청년 돈 못빨아 먹어서 난리
ham,지금은 비웃지만 언젠간 저리 되지 않을까
ham,질척거리지 말아야죠. 아기 수출해놓고 이제와서 잘나가는 입양자에게 한국부모를 한국 뿌리를 찾아라??? 부끄럽네요
ham,없어져야 한다. 원주민 학살자들. 관공서와 학교  와 은행만 닫는다.
ham,이잰 내부의 불만을 외부로 표출할 때입니다
ham,4대 성인이라 불린 사람들은 누군가를 무력으로 정복하지않음. 승자는 역사에 의해 쓰여졌지만 그들이 위인은 아니라는걸 사람들이 알아야함
ham,콜럼버스가 미국 역사에 포함되기 시작한 것이 이탈리아 이민자들 때문이라 알고 있습니다. 이탈리아 이민자들이 미국으로 오면서 이 이민자들이 최근 온 이방인이 아닌 미국의 시작과 함께 한 사람들이라는 주장을 위해 콜럼버스를 띄우고 미국의 기원에 이탈리아 출신이 포함되면서 미국 사회에 스며들었죠.
ham,어.....?? 아시아의 포르투갈 꼬레아?
ham,ai가 잘쓰기만 하면 인류 최고의 넘사작품인듯함
ham,이민자들이 본 국민을 대체하는 국민 스와핑이 글로벌 트랜드네요
ham,테슬라는뭐 뻥카만 치지 보여준게잇나
ham,이거 존나 귀중한 데이터 쌓을 기회다 저놈들 전투 수준 전술 전략 등 실제 데이터 쌓을 유일한 기회다
ham,영어만 잘햇어도 한국탈출 많앗을듯
ham,너무 거짓말 스럽지 않나 ?? 거짓을 밥먹듯 하는 놈들 아니냐 !!
ham,근데 왜 ai 흉내내면 외국인으로 하는거에요? 로봇처럼 해야지 ㅋㅋ 너무 웃김ㅋㅋㅋ
ham,인재도 인잰데 부자들좀 지켜라 ㅋㅋㅋㅋ
ham,자세히 보기 에서 사용자 뭐지.. 번역이 이상한건가..
ham,한국과 일본만 비슷한 끈ㄱ 있는 쌀 먹으니 두나라만 쌀 수출입 협정 맺어도 될듯
ham,이런 상황이 계속 발생되니까 얼마전에 두발로 밑으로 쭉 걸어서 탈북한 군인 두명이 너무 수상함
ham,콜롬버스에 비하면 코르테즈랑 피사로는 신사였지
ham,트럼프 따라다닐 시간에 자기 회사나 챙기셔야
ham,머스크 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 입만열면 그짖말이 자동으루 나와 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ham,진짜로 될거 같음 괴짜여도 자기가 하고 싶어하는 일은 잘하는거 같아서 좋앜ㅋㅋㅋㅋ
ham,보스턴다이내믹처럼 역동적인 움직임은 없네요
ham,이제 어느 누구도 유태인을 불쌍한 히틀러의 희생자로 보지 않는다 이젠 느낀다 그들은 그럴만했다.
ham,저 동네 쌀숭이들은 쌀값 올라서 좋겠네 ㅋㅋ
ham,단백질 구조면 생물학 같은데 화학쪽이네 신기합니다
ham,ㅋㅋ 노벨상 그들만의리그다 별관심없다 ㅇㅈㄹ하더니 한국인 받자마자 태세전환 ㄹㅈㄷ
ham,탈북자들도 문제다 ㅅㅂ
ham,특이점은 온다...
ham,다음교육과정에 들어가겠네
ham,어림도없지 집도 못사게 디딤돌 대출 막아버리기~
ham,어.... 로보텍시 구글에서 시범운영 중인디...
ham,삐라 처맞고 긁 ㅋㅋ
ham,근데 ..대북전단은 안하다가 왜 갑자기 시작해서 이렇게 분란을 다시 만든건지 그 이유 아시는분?? 위에 사람들이 시킨건 알겠는데 왜 이렇게 사단을 또 내고 세상 시끄럽게 하는지..
ham,넘나 빨리 전단 뿌리러 가고 싶다.
ham,댓글들만 봐도  개 역겨운게 어떻게든 한국과 엮으려고 발버둥 침 ㅋㅋ
ham,전쟁준비로 쌀 사제기를 국가에서 하는가???
ham,근데 동양인 할당제로 장관된걸텐데 ㅋㅋㅋㅋ
ham,에렌 예거는 옳았다
ham,콜럼버스데이가 매년 10월 둘째 주 월요일이면  매년 10월 둘째 주 화요일에 원주민 저항의 날로 기념일 하나 더 만들면 되는거 아님?
ham,그래서 나스닥100 올인하면 되는거죠?
ham,ㄹㅇ 탈조선기회ㅋㅋㅋ
ham,보스턴 다이내믹스에 비하면 그냥 옵티머스는 쓰레기네
ham,좋은거같음 비웃을게아님 건강하게만나서 많이 연애하고 결혼해라
ham,쌀없었던거 3주-4주전얘기고 지금은 평상시처럼 매대에 쌀널렸습니다ㅎㅎ
ham,정치인들은 역시 세계공통 ㅋㅋ
ham,어딜가나 진보는 사회주의 보수는 개인주의네
ham,부자 감세 그딴거 하지말고 이런걸 하라고 ㅉㅉ
ham,지금 미국인 때문에 아메리카 원주민 99.9%가 죽었는데 원주민 입장에서는 개빡치지 ㅋㅋㅋ
ham,파뤼 슝해...
ham,76년생 하사비스 vs 82년생 개노쓸모김지영
ham,하사비스가 알파폴드를 무료로 공개해 버린게 수상에 주효했다고 봄. 돈받고 팔았다면 노벨상 못탔음. 노벨상은 비영리성을 중요하게 따지기 때문에. 수십조 들인 AI 오픈소스 해대는 메타 얀 르쿤도 왠지 받을듯.
ham,신동진이 제일. 나음
ham,아씨 난 진짜 러닝만 한다고 ㅠㅠ
ham,글이 우선인가 책이 우선인가
ham,연봉 높으면 뭐하냐?? 물가가 비싼데?  한국 똑독한 이공계 청년들 나가는건?
ham,하마스 다 죽엇는데 왜 인질들 안 돌려보내나?
ham,ㅎㅎ 조롱조롱
ham,콜롬버스는 아메리카 대륙을 발견한 것이 아닙니다. 서회항로를 발견했습니다. 유럽과 아메리카 대륙을 이은 항로입니다. 이 발견으로 두 대륙간의 교류가 이어지게 되었습니다. 이 발견만으로도 기념할 만 할 인물입니다.
ham,AI야 대머리치료제 만들어 줘 부탁이야
ham,고기방패 ㅋㅋ
ham,저 아지매 사주 보면 정말 기가 막힐듯...
ham,일단 뛰어야되니 웬만큼 몸매는 보장됨.
